text,date,vacancy,company,city,country,experience,employment,schedule,salary_from,salary_to,currency,skills,responsibilities,requirements,experience level,uid,position
"**Senior** **ML engineer**

**Локация:** Удалённо
**Компания:** EXCDEV
**ЗП:** от 270 000 до 350 000 р.
**Занятость:** Полная

**Чем предстоит заниматься**:
- Построение и обучение моделей машинного обучения;
- Проведение исследований в новых направлениях с использованием нейронных сетей;
- Разработка моделей анализа информации;
- Разработка ассистентов и чат-ботов под нужны организации с учетом базовых
скриптов и сценариев взаимодействия с пользователями;
- Поддержка и обновление нейросетей в соответствии с изменениями в бизнесе;
- Аналитика качества моделей.

**Требования**:
- Минимум 3 года опыта работы в управлении тематическими или техническое данными,
инжиниринге данных или анализе данных;
- Уверенное знание Python и основных библиотек анализа данных;
- Уверенное знание SQL, опыт работы с различными типами СУБД;
- Знание основ Data Science, хорошие аналитические способности;
- Опыт разработки RESTful API и интеграция с внешними сервисами;
- Опыт в сфере NLP;
- Опыт работы с популярными LLM : Gpt3.5/4, LLama2, Falcon;
- Опыт работы с генеративными моделями, транcформерами;
- Навыки работы с библиотеками PyTorch, TensorFlow (для возможности fine-tuning LLM под
конкретную задачу);
- Разработка векторизованных баз знаний;
- Умение работать с Git.

**Условия**:
- График работы 5/2 с 10-00 до 19.00 по московскому времени;
- Удаленный формат работы из любой страны.

**Для отклика пишите:** @VLT_recruiter",2024-07-19T09:10:07+00:00,Senior ML engineer,EXCDEV,,,"Минимум 3 года опыта работы в управлении тематическими или техническое данными, инжиниринге данных или анализе данных",Полная,5/2 с 10-00 до 19-00 по московскому времени,270000.0,350000.0,р.,"['Python', 'основных библиотек анализа данных', 'SQL', 'Data Science', 'RESTful API', 'NLP', 'Gpt3.5/4', 'LLama2', 'Falcon', 'генеративные модели', 'транcформерами', 'PyTorch', 'TensorFlow', 'разработка векторизованных баз знаний', 'Git']","['Построение и обучение моделей машинного обучения', 'Проведение исследований в новых направлениях с использованием нейронных сетей', 'Разработка моделей анализа информации', 'Разработка ассистентов и чат-ботов под нужны организации с учетом базовых скриптов и сценариев взаимодействия с пользователями', 'Поддержка и обновление нейросетей в соответствии с изменениями в бизнесе', 'Аналитика качества моделей']","['Минимум 3 года опыта работы в управлении тематическими или техническое данными, инжиниринге данных или анализе данных', 'Уверенное знание Python и основных библиотек анализа данных', 'Уверенное знание SQL, опыт работы с различными типами СУБД', 'Знание основ Data Science, хорошие аналитические способности', 'Опыт разработки RESTful API и интеграция с внешними сервисами', 'Опыт в сфере NLP', 'Опыт работы с популярными LLM : Gpt3.5/4, LLama2, Falcon', 'Опыт работы с генеративными моделями, транcформерами', 'Навыки работы с библиотеками PyTorch, TensorFlow (для возможности fine-tuning LLM под конкретную задачу)', 'Разработка векторизованных баз знаний', 'Умение работать с Git']",Senior,2024-07-19T09:10:07+00:00_280,Другая IT вакансия
"**Data** **Science-аналитик**

**Локация:** Удалённо
**Компания:** C-SCORE TECH (Кипр)
**ЗП:** до 4 000 $
**Занятость:** Полная

Мы из C-SCORE — помогаем бизнесу защититься от мошенничества в интернете при помощи собственных инновационных инструментов. C-SCORE - международный стартап, который уже нашел свой рынок и скоро будет называться громко High Load-проект. Мы ищем в команду профи по обработке и анализу данных, который поможет нам сделать наш продукт еще лучше. Если ты за результат и идею, то тебе к нам. Сейчас, это возможность начать встать у истоков команды, применить все свои знания, построить продукт так, как ты видишь. В будущем наш продукт станет показательным примером в твоей карьере.

📌** Чем предстоит заниматься:**
🔹Проведение исследований;
🔹Обучение и тестирование пайплайнов машинного обучения для детекции фрода в поведении клиентов (классический ML);
🔹Постановка гипотез и поиск путей улучшения метрик, как на уровне данных, так и на уровне архитектуры;
🔹Написание тестов и документации к моделям (ML System Design Doc);
🔹Следить за метриками качества модели и топом признаков для ее работы в обучении и в проде;
🔹Участие в процессах MLOps для поддержки модели в проде и мониторинга ее работы;
🔹Помощь в развитии других членов команды Data Science.

🔍 **Для нас важно:**
🔹Опыт создания и развития моделей антифрода;
🔹Высокий уровень знания статистики (теория вероятности + математическая статистика), глубокое понимание ключевых алгоритмов ML;
🔹Отличные навыки программирования на Python, SQL;
🔹Опыт работы с ClickHouse, Airflow, Spark;
🔹Знание Git, DVC, Docker;
🔹Умение самостоятельно генерировать идеи, общаться с бизнесом, планировать эксперименты;
🔹Аккуратность, ответственность, коммуникабельность;
🔹Знание английского языка на уровне чтения технической документации;
🔹Технологии/инструменты
- Python / SQL / ClickHouse / Airflow / Git / Docker / PowerBI / Tableu.

🎯 **Будет плюсом:**
🔹Опыт работы с анти-фрод системами;
🔹Опыт работы с большими объемами данных из разнообразных источников;
🔹Опыт работы с открытыми данными (OSINT).

🔗** Мы предлагаем:**
🔹Конкурентную заработную плату, привязанную к USD;
🔹Оплата в размере оклада во время больничных и отпусков;
🔹Удаленный формат работы, таймзона GMT+3 (+/- 3 часа),
🔹Отсутствие бюрократии, прозрачность, быстрое принятие решений;
🔹Продуктивное погружение и адаптация в течении 3 месяцев;
🔹Начальный этап проекта - возможность стать сотрудником-партнером компании и получить опционы;
🔹Участие в международных конференциях;
🔹Корпоративные митапы и зарубежные корпоративные встречи;
🔹Командная работа с возможностью карьерного роста.

**Для отклика пишите:** @filthyded",2024-07-18T09:10:08+00:00,Data Science-аналитик,C-SCORE TECH,,Кипр,,Полная,Удалённо,,4000.0,USD,"['Python', 'SQL', 'ClickHouse', 'Airflow', 'Git', 'Docker', 'PowerBI', 'Tableu']","['Проведение исследований', 'Обучение и тестирование пайплайнов машинного обучения для детекции фрода в поведении клиентов (классический ML)', 'Постановка гипотез и поиск путей улучшения метрик, как на уровне данных, так и на уровне архитектуры', 'Написание тестов и документации к моделям (ML System Design Doc)', 'Следить за метриками качества модели и топом признаков для ее работы в обучении и в проде', 'Участие в процессах MLOps для поддержки модели в проде и мониторинга ее работы', 'Помощь в развитии других членов команды Data Science']","['Опыт создания и развития моделей антифрода', 'Высокий уровень знания статистики (теория вероятности + математическая статистика), глубокое понимание ключевых алгоритмов ML', 'Отличные навыки программирования на Python, SQL', 'Опыт работы с ClickHouse, Airflow, Spark', 'Знание Git, DVC, Docker', 'Умение самостоятельно генерировать идеи, общаться с бизнесом, планировать эксперименты', 'Аккуратность, ответственность, коммуникабельность', 'Знание английского языка на уровне чтения технической документации']",,2024-07-18T09:10:08+00:00_281,Дата-сайентист
"**Data** **Engineer (DWH)**

**Локация:** Удалённо 
**Компания:** Strikerz Inc. 
**ЗП:** обсуждается на собеседовании
**Занятость:** Полная 

Команда DWH работает над системой телеметрии и владеет платформой данных для UFL. Наша цель состоит в том, чтобы всегда иметь ответ на любой вопрос, связанный с данными от бизнеса и разработки. Работая в тесном контакте практически с каждой командой, мы широко внедрили весь игровой проект UFL.

**Обязанности:**
- Разработка и поддержка нашей платформы данных, включая аналитические базы данных, инфраструктуру Terraform, автоматизацию Ansible и управление Kubernetes;
- Оптимизировать производительность и масштабируемость системы;
- Обрабатывать данные из различных источников, включая Kafka;
- Проектирование и поддержка ETL-процессов;
- Обеспечивать безопасность данных и соблюдение стандартов конфиденциальности.

**Навыки и требования: **
- Менталитет командного игрока;
- Хорошие устные и письменные коммуникативные навыки (умение объяснять сложные вопросы простыми словами);
- Постоянное самообучение и саморазвитие;
- Практический опыт работы с аналитическими СУБД Clickhouse/ Vertica/ Snowflake, ELT/ ETL, Hadoop/ HDFS/Spark (предпочтительны высоконагруженные выпущенные проекты);
- Опыт работы с Linux, Infrastructure as Code, CI/ CD, Terraform/ Ansible;
- 2+ года опыта работы с Java или Python;
- Четкое понимание принципов Agile, DevOps, GitOps.

**Хорошо бы иметь: **
- Практический опыт работы с Kubernetes, GCP, Apache Airflow/Mega, Kafka;
- Знакомство с Chaos Engineering. 

**Почему выбирают нас?**
Наша команда объединяет творческих профессионалов, которые приложили немало усилий, чтобы разработать качественный проект для игровых консолей. Если у вас есть опыт в разработке игр или вы просто геймер до мозга костей, добро пожаловать в нашу международную команду, где ваши навыки и креативность будут развиваться, а в игре всегда будет возможность для роста! 

**Мы предлагаем:**
- Медицинское страхование и социальные выплаты;
- Больничные листы;
- Удаленная работа;
- Реферальные бонусы;
- Компенсация за занятия спортом;
- Онлайн-уроки английского языка;
- Компенсация за коворкинг.**
**
**Для отклика пишите:** @alena_belskaya",2024-07-17T09:10:16+00:00,Data Engineer (DWH),Strikerz Inc.,,,,Полная,Удалённо,,,,"['Clickhouse', 'Vertica', 'Snowflake', 'ELT', 'ETL', 'Hadoop', 'HDFS', 'Spark', 'Linux', 'Infrastructure as Code', 'CI/CD', 'Terraform', 'Ansible', 'Java', 'Python', 'Agile', 'DevOps', 'GitOps', 'Kubernetes', 'GCP', 'Apache Airflow/Mega', 'Kafka', 'Chaos Engineering']","['Разработка и поддержка нашей платформы данных, включая аналитические базы данных, инфраструктуру Terraform, автоматизацию Ansible и управление Kubernetes', 'Оптимизировать производительность и масштабируемость системы', 'Обрабатывать данные из различных источников, включая Kafka', 'Проектирование и поддержка ETL-процессов', 'Обеспечивать безопасность данных и соблюдение стандартов конфиденциальности']","['Менталитет командного игрока', 'Хорошие устные и письменные коммуникативные навыки (умение объяснять сложные вопросы простыми словами)', 'Постоянное самообучение и саморазвитие', 'Практический опыт работы с аналитическими СУБД Clickhouse/ Vertica/ Snowflake, ELT/ ETL, Hadoop/ HDFS/Spark (предпочтительны высоконагруженные выпущенные проекты)', 'Опыт работы с Linux, Infrastructure as Code, CI/ CD, Terraform/ Ansible', '2+ года опыта работы с Java или Python', 'Четкое понимание принципов Agile, DevOps, GitOps']",,2024-07-17T09:10:16+00:00_282,Другая IT вакансия
"**Data** **Engineer **

**Локация:** Удалённо в РФ
**Компания:** Атол
**ЗП:** от 350 000 до 450 000 р.
**Занятость:** Полная 

**Обязанности**:
- Разрабатывать платформу данных (Spark на Kubernetes c хранением в YTsaurus, Clickhouse, Postgres) с использованием Spark/ PySpark, Kafka, Airflow, SQL, Scala/ Java, Python;
- Организовывать конвейеры потоков данных для ML, сервисов data-продуктов (включая Near Real-time режим);
- Строить витрину событий для сервисов целевого маркетинга и для ML;
- Работать с различными базами, API и платформами данных;
Парсить JSON-файлы, работать с гео-слоями;
Развиваться в части архитектуры и разработки для тестирования и выбора оптимальной реализации дата-продуктов;
- Участвовать в разработке процесса управления релизными циклами;
- Профилировать данные, проводить очистку от дублей и ошибок, разрабатывать контроли по интеграциям;
- Разрабатывает детальный слой данных для витрин оптимальную с точки зрения быстродействия и комбинируемости с другими сущностями детального слоя с использованием Spark/ PySpark, Kafka, Airflow, SQL, Python;
- Интегрировать платформу данных с источниками данных (Kafka, СУБД, файлы) по регламенту;
- Участвовать в разработке процесса управления релизными циклами.

**Требования:**
- Хорошее знание Spark, Clickhouse;
- Желание работать со Scala и , профессиональное владение SQL;
- Желание разбираться в современном и молодом стэке(YTsaurus, Flink, Apache Pinot);
- Опыт в проектах построения корпоративных хранилищ данных;
- Умение писать и разбираться в коде Python/ Java/Scala/ Spark/ PySpark/ Airflow;
- Знакомство с NoSQL базами данных.**
**
**Для отклика пишите:** @erzentd",2024-07-16T09:10:07+00:00,Data Engineer,Атол,,РФ,,Полная,,350000.0,450000.0,р.,"['Spark', 'PySpark', 'Kafka', 'Airflow', 'SQL', 'Scala', 'Java', 'Python', 'Clickhouse', 'Postgres', 'YTsaurus', 'NoSQL']","['Разрабатывать платформу данных', 'Организовывать конвейеры потоков данных', 'Строить витрину событий', 'Работать с базами, API и платформами данных', 'Парсить JSON-файлы', 'Развиваться в части архитектуры и разработки', 'Участвовать в разработке процесса управления релизными циклами', 'Профилировать данные', 'Разрабатывать детальный слой данных', 'Интегрировать платформу данных с источниками данных']","['Хорошее знание Spark, Clickhouse', 'Желание работать со Scala', 'Профессиональное владение SQL', 'Желание разбираться в современном и молодом стэке', 'Опыт в проектах построения корпоративных хранилищ данных', 'Умение писать и разбираться в коде Python/ Java/Scala/ Spark/ PySpark/ Airflow', 'Знакомство с NoSQL базами данных']",,2024-07-16T09:10:07+00:00_283,Другая IT вакансия
"**Data** **Scientist**

**Локация:** Удалённо в РФ
**Компания:** Top Selection
**ЗП:** от 400 000 до 850 000 р.
**Занятость:** Полная

Привет! Меня зовут Екатерина. Я представляю группу компаний Top Selection. Мы занимаемся продуктовой разработкой и аутсорсингом it персонала для рынка России.

Проект - экспертиза рекламного рынка.

❗️**Требования:**
- Опыт в data science от 3х лет;
- Успешный опыт работы с методами машинного обучения, регрессионными моделями, с деревьями решений, опыт построения прогнозных моделей;
- Обязателен опыт работы с маркетинговыми данными;
- Знание Python и основных библиотек анализа данных: Pandas, Matplotlib, Numpy, Scipy, Sklearn;
- Знание математической статистики, линейной алгебры, теории вероятности и матанализа.
- Знание английского на хорошем техническом уровне.
- Знание SQL, MSSQL, MySQL, PostgreSQL;
- Знание Github, Apache Airflow, Clickhouse
- Профиль на github с примерами кода;
- Понимание структур данных, вычисления и алгоритмы с использованием контейнеров.

**Для отклика пишите:** @Katrin_Easya",2024-07-15T09:10:09+00:00,Data Scientist,Top Selection,,РФ,от 3х лет,Полная,,400000.0,850000.0,р.,"['Python', 'Pandas', 'Matplotlib', 'Numpy', 'Scipy', 'Sklearn', 'SQL', 'MSSQL', 'MySQL', 'PostgreSQL', 'Github', 'Apache Airflow', 'Clickhouse']",,"['Опыт в data science от 3х лет', 'Успешный опыт работы с методами машинного обучения, регрессионными моделями, с деревьями решений, опыт построения прогнозных моделей', 'Обязателен опыт работы с маркетинговыми данными', 'Знание Python и основных библиотек анализа данных: Pandas, Matplotlib, Numpy, Scipy, Sklearn', 'Знание математической статистики, линейной алгебры, теории вероятности и матанализа', 'Знание английского на хорошем техническом уровне', 'Знание SQL, MSSQL, MySQL, PostgreSQL', 'Знание Github, Apache Airflow, Clickhouse', 'Профиль на github с примерами кода', 'Понимание структур данных, вычисления и алгоритмы с использованием контейнеров']",,2024-07-15T09:10:09+00:00_284,Дата-сайентист
"**Data scientist NLP**

**Локация:** Удалённо в РФ
**Компания:** Ростелеком
**ЗП:** обсуждается на собеседовании
**Занятость:** Полная

DataOffice - это драйвер DataDriven культуры в Ростелекоме, один из лидеров отрасли управления данными в России. 
В компании расширяется команда для разработки сервисов на базе больших языковых моделей: прикладные настольные приложения для повышения эффективности сотрудников и внедрение ИИ в программные продукты Ростелекома.

**Примеры сервисов: **
•  Виртуальный помощник на базе LLM;
•  Генерация формального текста или шаблона задачи из свободного описания;
•  Формирование саммари текстов;
•  Построение RAG систем по документам, базам данных;
•  Интеллектуальная нарезка историй и задач на подзадачи или пункты и выделение именованных сущностей из них.

**Что мы ожидаем от кандидата: **
•  Опыт работы в роли DS от 2-х лет;
•  Опыт работы с одним из фреймворков PyTorch/TensorFlow;
•  Практический опыт до обучения и работы с open source LLM.
•  Знание основных подходов для предобработки и векторизации текста;
•  Наличие опыта решения задач NLP для русскоязычного текста (Text Classification, NER, Text Summarization, RAG QA);
•  Знакомство и понимание основных принципов современных SOTA моделей NLP;
•  Владение: git, docker, sql и одним из фреймворков для реализации api.
Будет плюсом: 
•  Участие в соревнованиях по ML/DL и публикации по NLP.

**Мы предлагаем: **
•  Работа в крупнейшем в России интегрированном провайдере цифровых решений;
•  Возможна полная или частичная удаленная работа из России;
•  В Москве - БЦ Академик, победивший в номинации лучший проект «Бизнес-центр класса А. Москва» Возможность работать из офисов в городе Краснодар и Новосибирск.
•  Официальное оформление в аккредитованную ИТ компанию— согласно ТК РФ (полный соц. пакет: ежегодный оплачиваемый отпуск 28 календарных дней, оплата больничных);
•  Официальная заработная плата (оклад и годовая премия);
•  Кафетерий льгот с 1 рабочего дня: ДМС, компенсация транспорта, интернета, спорта, обучения и др.;
•  Корпоративное обучение: внутренние митапы, участие в конференциях, доступ к корпоративным библиотекам технической и бизнес литературы.

**Для отклика пишите:** @KirillEmelianov",2024-07-14T09:10:12+00:00,Data scientist NLP,Ростелеком,,РФ,от 2-х лет,Полная,,,,,"['PyTorch', 'TensorFlow', 'open source LLM', 'Text Classification', 'NER', 'Text Summarization', 'RAG QA', 'git', 'docker', 'sql', 'api']","['Разработка сервисов на базе больших языковых моделей', 'Создание прикладных настольных приложений для повышения эффективности сотрудников', 'Внедрение ИИ в программные продукты Ростелекома']","['Опыт работы в роли DS от 2-х лет', 'Опыт работы с одним из фреймворков PyTorch/TensorFlow', 'Практический опыт до обучения и работы с open source LLM', 'Знание основных подходов для предобработки и векторизации текста', 'Наличие опыта решения задач NLP для русскоязычного текста', 'Знакомство и понимание основных принципов современных SOTA моделей NLP', 'Владение: git, docker, sql и одним из фреймворков для реализации api']",Средний,2024-07-14T09:10:12+00:00_285,Дата-сайентист
"**Senior** **Data Science**

**Локация:** Удалённо 
**Компания:** BrainShells
**ЗП:** от 6 000 $
**Занятость:** Полная

Мы - динамично развивающий стартап, решающими различные задачи deep learning: генерации текста, аудио и видео, а также проводим транскрибацию, распознавание объектов на видео, также решаем задачи по обогащению данных: сбор данных из соцсетей, видеохостингов и тд. Мы сфокусированы на применении SOTA-решений для этих проектов, а также поддержке и мониторинге работающих решений.

**Чем предстоит заниматься:**
- Применение SOTA DL-решений для конкретных AI-задаx;
- Tuning существующих решений: дообучение NN, улучшение используемых алгоритмов, оптимизация производительности;
- Анализ внешних фреймворков и исправление программных багов;
- Масштабирование существующего решений.

**Требования к кандидату:**
- Опыт работы от 6 лет;
- Опыт коммерческой разработки с нуля;
- Опыт в deep learning и анализе данных или машинном обучении;
- Понимание классических ML-алгоритмов, знание SOTA-решений и архитектур в одной из областях: NLP, CV, TTS;
- Высшее образование в области компьютерных технологий / прикладной математики и (или) прикладной информатики;
- Английский язык B2 и выше.

**Будет плюсом:**
- Наличие побед в Kaggle;
- Прохождение ШАД.

**Что мы предлагаем:**
- Участие в разработке динамично развивающегося продукта, работающего на рынке в реальном времени;
- Справедливую заработную плату по результатам собеседования и вашей квалификации;
- Возможность прокачивать свою экспертизу за счет работы с топовыми коллегами и обучения в моменте;
- Классный молодой коллектив профессионалов, заряженных на результат. Ценим порядочность, честность и открытость;
- Горизонтальную структуру, отсутствие бюрократии и синдромов «больших начальников»;
- Мы за результат, а не процесс. У всех наших сотрудников удобный график и полностью удаленная работа без привязке к стране.

**Для отклика пишите:** @perovvaa",2024-07-13T09:10:09+00:00,Senior Data Science,BrainShells,,,от 6 лет,Полная,Удалённо,6000.0,,$,"['deep learning', 'машинное обучение', 'NLP', 'CV', 'TTS', 'SOTA-решений', 'Kaggle', 'ШАД']","['Применение SOTA DL-решений для конкретных AI-задаx', 'Tuning существующих решений: дообучение NN, улучшение используемых алгоритмов, оптимизация производительности', 'Анализ внешних фреймворков и исправление программных багов', 'Масштабирование существующего решений']","['Опыт работы от 6 лет', 'Опыт коммерческой разработки с нуля', 'Опыт в deep learning и анализе данных или машинном обучении', 'Понимание классических ML-алгоритмов, знание SOTA-решений и архитектур в одной из областях: NLP, CV, TTS', 'Высшее образование в области компьютерных технологий / прикладной математики и (или) прикладной информатики', 'Английский язык B2 и выше']",Senior,2024-07-13T09:10:09+00:00_286,Дата-сайентист
"**Product analyst**

**Локация:** Удалённо 
**Компания:** HuntIT
**ЗП:** обсуждается на собеседовании
**Занятость:** Полная

HuntIT - это передовое международное рекрутинговое агентство. Сейчас мы находимся в поиске Middle Product Analyst в команду, которая уже больше 7 лет трудится над высоконагруженной web-платформой с микросервисной архитектурой, пользователи которой находятся по всему миру и исчисляются в десятках миллионов.

**🔸Твои задачи и зона ответственности:**
- Обработка данных, построение витрин данных совместно с командой дата-инженеров;
- Участие в построении BI-аналитики, разработка дашбордов в Tableau;
- Выполнение продуктовых исследований для различных отделов: поиск точек роста, поиск инсайтов, формулирование и проверка гипотез;
- Проведение экспериментов: дизайн A/B тестов и подведение их результатов.

**🔸Для команды важно:**
- Отличное знание SQL (мы используем ClickHouse и MySQL);
- Хорошее знание Python (Pandas, Numpy, SciPy, Plotly, DataLore);
- Знание основ математической статистики и теории вероятностей (основные теоремы теории вероятностей, описательная статистика, статистические гипотезы);
- Знание базовых правил проведения А/В-тестирований, умение дизайнить эксперименты, а также выбирать наиболее подходящий статистический критерий для проверки гипотез;
- Хорошие навыки визуализации данных, а также умение презентовать результаты своей работы.

**🔸Для тебя:**
- Дружная команда крутых специалистов и максимально комфортная рабочая атмосфера;
- Полностью оборудованное рабочее место;
- Гибкое начало рабочего дня (с 9 до 12);
- ДМС со стоматологией после испытательного срока (на территории РФ);
- Частичная компенсация занятий в фитнес-зале и английского языка.

**Для отклика пишите:** @huntit_tanya",2024-07-12T09:10:23+00:00,Product analyst,HuntIT,,,,Полная,Гибкий график,,,,"['SQL', 'ClickHouse', 'MySQL', 'Python', 'Pandas', 'Numpy', 'SciPy', 'Plotly', 'DataLore', 'математическая статистика', 'теория вероятностей', 'А/В-тестирования', 'визуализация данных']","['Обработка данных, построение витрин данных совместно с командой дата-инженеров', 'Участие в построении BI-аналитики, разработка дашбордов в Tableau', 'Выполнение продуктовых исследований для различных отделов: поиск точек роста, поиск инсайтов, формулирование и проверка гипотез', 'Проведение экспериментов: дизайн A/B тестов и подведение их результатов']","['Отличное знание SQL (мы используем ClickHouse и MySQL)', 'Хорошее знание Python (Pandas, Numpy, SciPy, Plotly, DataLore)', 'Знание основ математической статистики и теории вероятностей (основные теоремы теории вероятностей, описательная статистика, статистические гипотезы)', 'Знание базовых правил проведения А/В-тестирований, умение дизайнить эксперименты, а также выбирать наиболее подходящий статистический критерий для проверки гипотез', 'Хорошие навыки визуализации данных, а также умение презентовать результаты своей работы']",Middle,2024-07-12T09:10:23+00:00_287,Продуктовый аналитик
"**AI** **Engineer**

**Локация:** Удалённо вне РФ, РБ
**Компания:** Hyperskill
**ЗП:** от 230 000 до 400 000 р.
**Занятость:** Полная

**Задачи:**
- Работать с текущим AI-пайплайном и отслеживать его метрики;
- Вместе с методологами определять новые метрики AI-решений и строить дашборды для отслеживания этих метрик;
- Превращать цели и задачи команды в работающие системы: создавать и тестировать прототипы, анализировать результаты;
- Улучшать архитектуру и овнить технические AI решения.

**Ожидаем:**
- Опыт работы в качестве Backend Developer / ML Engineer / AI Engineer или в другой Software Developer роли, но с продвинутым опытом в Python;
- Опыт реализации RAG, настройки мультиагентных сетей (в коммерческом опыте или для себя, но с реальными юзерами в проекте) и опыт с разными LLM.

**Условия:**
✔️ Полная удаленка из любой страны (кроме РФ и РБ 😢);
✔️ Зарплата в USD;
✔️ Premium-доступ ко всем курсам на платформе Hyperskill (у нас много качественного и увлекательного контента по программированию, математике и биоинформатике);
✔️ Работа в международном стартапе и возможность очень на многое влиять в своей работе.

**Для отклика пишите:** @hrsophie",2024-07-11T09:10:12+00:00,AI Engineer,Hyperskill,,"Удалённо вне РФ, РБ",,Полная,,230000.0,400000.0,р.,"['Python', 'RAG', 'мультиагентные сети', 'LLM']","['Работать с текущим AI-пайплайном и отслеживать его метрики', 'Вместе с методологами определять новые метрики AI-решений и строить дашборды для отслеживания этих метрик', 'Превращать цели и задачи команды в работающие системы: создавать и тестировать прототипы, анализировать результаты', 'Улучшать архитектуру и овнить технические AI решения']","['Опыт работы в качестве Backend Developer / ML Engineer / AI Engineer или в другой Software Developer роли, но с продвинутым опытом в Python', 'Опыт реализации RAG, настройки мультиагентных сетей (в коммерческом опыте или для себя, но с реальными юзерами в проекте) и опыт с разными LLM']",,2024-07-11T09:10:12+00:00_288,"Программист, разработчик"
"**Продуктовый** **аналитик**

**Локация:** Удалённо 
**Компания:** Viasat Tech (онлайн-кинотеатр viju)
**ЗП:** от 250 000 до 300 000 р.
**Занятость:** Полная

**О проекте**: продуктовая it-компания Viasat tech. Делаем стриминговый сервис, онлайн-кинотеатр Viju – это фильмы, сериалы и телеканалы по подписке в Full HD качестве и без рекламы (web, mobile и Smart TV).

👀 **Чем предстоит заниматься:**
- Разрабатывать продуктовые метрики и оценивать,как на них влияют продуктовые запуски;
- Покрытие продукта и его функций дашбордами и аналитическими событиями;
- Искать аномалии, закономерности и инсайты в данных, формировать гипотезы на их основе;
- Проводить и оценить AB-тесты;
- Проектирование новых витрин и описание требований для их автоматизации;
- Работать вплотную с кросс-функциональными продуктовыми командами и командой digital-маркетинга;
- Развивать data-driven культуру в компании.

👀 **Ожидания по опыту:**
- Опыт работы в продуктовом анализе от 2-х лет;
- Умение анализировать влияние внедрения новых фич и переводить в понятный для команды и стейкхолдеров вид;
- Умение составлять сложные SQL запросы (оконные функции, вложенные запросы, CTE и тд.);
- Python - на начальном или среднем уровне, позволяющем проводить исследования;
- Знание основных продуктовых метрик;
- Знание любой из BI-систем (Superset будет плюсом);
- Знание методов статистического анализа для проведения A/B-тестов.

**Для отклика пишите:** @svetsmi",2024-07-10T09:10:12+00:00,Продуктовый аналитик,Viasat Tech (онлайн-кинотеатр viju),,,от 2-х лет,Полная,Удалённо,250000.0,300000.0,р.,"['SQL запросы', 'Python', 'BI-системы', 'Superset', 'методы статистического анализа', 'A/B-тесты']","['Разрабатывать продуктовые метрики и оценивать,как на них влияют продуктовые запуски', 'Покрытие продукта и его функций дашбордами и аналитическими событиями', 'Искать аномалии, закономерности и инсайты в данных, формировать гипотезы на их основе', 'Проводить и оценить AB-тесты', 'Проектирование новых витрин и описание требований для их автоматизации', 'Работать вплотную с кросс-функциональными продуктовыми командами и командой digital-маркетинга', 'Развивать data-driven культуру в компании']","['Опыт работы в продуктовом анализе от 2-х лет', 'Умение анализировать влияние внедрения новых фич и переводить в понятный для команды и стейкхолдеров вид', 'Умение составлять сложные SQL запросы (оконные функции, вложенные запросы, CTE и тд.)', 'Python - на начальном или среднем уровне, позволяющем проводить исследования', 'Знание основных продуктовых метрик', 'Знание любой из BI-систем (Superset будет плюсом)', 'Знание методов статистического анализа для проведения A/B-тестов']",Средний,2024-07-10T09:10:12+00:00_289,Продуктовый аналитик
